specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1250.578|4e-05|15.493|0.04|13.767|0.752|1.624|0.563|2|2|2|-21.7246|21.7246|1250.5434271891393|1250.7246746227809|11568|11581|5e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1253.805|4e-05|15.493|0.0|13.767|0.0|1.624|0.0|2|2|2|-21.7246|21.7246|1253.7703379772224|1253.9520531029777|11809|11822|5e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1250.578|0.00087|16.667|0.1|32.236|1.385|-6.82|0.587|2|2|2|-65.1738|65.1738|1251.3938940997177|1251.937636400642|11631|11672|0.00085|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1253.805|0.00087|16.667|0.0|32.236|0.0|-6.82|0.0|2|2|2|-65.1738|65.1738|1254.622999438417|1255.168144815683|11872|11913|0.00085|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1317.217|0.00094|14.397|0.015|30.72|1.09|-3.43|0.817|2|2|2|-38.4358|38.4358|1318.2819593692207|1318.6197149585796|17760|17784|0.00093|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1370.132|0.00094|14.397|0.0|30.72|0.0|-3.43|0.0|2|2|2|-38.4358|38.4358|1371.2397407218925|1371.5910645669078|22135|22159|0.00093|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1454.842|0.00094|14.397|0.0|30.72|0.0|-3.43|0.0|2|2|2|-38.4358|38.4358|1456.018228076798|1456.391272926002|28540|28564|0.00093|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1608.4511|0.00091|15.765|0.045|33.363|1.47|-12.579|1.889|2|2|2|-31.7513|31.7513|1609.7515151234304|1610.09222024825|38506|38526|0.00087|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1611.2005|0.00091|15.765|0.0|33.363|0.0|-12.579|0.0|2|2|2|-31.7513|31.7513|1612.5031379832612|1612.8444254911387|38666|38686|0.00087|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1239.9253|0.00092|16.502|0.036|29.016|2.53|-0.789|1.976|2|2|2|-46.7914|46.7914|1240.8724797921682|1241.25953316282|10607|10637|0.00092|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1240.3947|0.00092|16.502|0.0|29.016|0.0|-0.789|0.0|2|2|2|-46.7914|46.7914|1241.342238367152|1241.72943826506|10643|10672|0.00092|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1358.773|0.00086|13.12|0.072|24.84|5.071|3.63|3.534|2|2|2|-28.4091|28.4091|1359.8109632198161|1360.0684848285437|21191|21209|0.00087|CuII|none|--|./modified_component_groups/input_group_5.VP
