specfile|restwave|zsys|col|sigcol|bval|sigbval|vel|sigvel|nflag|bflag|vflag|vlim1|vlim2|wobs1|wobs2|pix1|pix2|z_comp|trans|rely|comment|groupfilename
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1250.578|4e-05|15.493|0.04|13.767|0.752|1.624|0.563|2|2|2|-21.7246|21.7246|1250.5434271891393|1250.7246746227809|11568|11581|5e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1253.805|4e-05|15.493|0.0|13.767|0.0|1.624|0.0|2|2|2|-21.7246|21.7246|1253.7703379772224|1253.9520531029777|11809|11822|5e-05|S II|none|--|./modified_component_groups/input_group_2.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1250.578|0.00087|17.765|0.362|23.75|1.766|-6.835|0.476|2|2|2|-65.1738|65.1738|1251.3938940997177|1251.937636400642|11631|11672|0.00085|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1253.805|0.00087|17.765|0.0|23.75|0.0|-6.835|0.0|2|2|2|-65.1738|65.1738|1254.622999438417|1255.168144815683|11872|11913|0.00085|S II|none|--|./modified_component_groups/input_group_3.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1317.217|0.00094|14.312|0.017|20.36|0.807|-1.097|0.588|2|2|2|-38.4358|38.4358|1318.2819593692207|1318.6197149585796|17760|17784|0.00093|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1370.132|0.00094|14.312|0.0|20.36|0.0|-1.097|0.0|2|2|2|-38.4358|38.4358|1371.2397407218925|1371.5910645669078|22135|22159|0.00093|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1454.842|0.00094|14.312|0.0|20.36|0.0|-1.097|0.0|2|2|2|-38.4358|38.4358|1456.018228076798|1456.391272926002|28540|28564|0.00093|NiII|none|--|./modified_component_groups/input_group_4.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1611.2005|0.00091|15.654|0.057|22.15|3.483|-6.619|2.405|2|2|2|-31.7513|31.7513|1612.5031379832612|1612.8444254911387|38666|38686|0.00089|FeII|none|--|./modified_component_groups/input_group_0.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1239.9253|0.00092|16.487|0.038|23.36|2.118|-0.712|1.582|2|2|2|-46.7914|46.7914|1240.8724797921682|1241.25953316282|10607|10637|0.00092|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1240.3947|0.00092|16.487|0.0|23.36|0.0|-0.712|0.0|2|2|2|-46.7914|46.7914|1241.342238367152|1241.72943826506|10643|10672|0.00092|MgII|none|--|./modified_component_groups/input_group_1.VP
/Users/billyli/Documents/float-for-morrow/LMC/30 Doradus/Brey 77/E140M_1425_0.2x0.2_2638.200_16090/oeb71t020/oeb71t020_continuumfit.fits|1358.773|0.00086|13.039|0.075|17.42|3.91|0.808|2.693|2|2|2|-28.4091|28.4091|1359.8109632198161|1360.0684848285437|21191|21209|0.00086|CuII|none|--|./modified_component_groups/input_group_5.VP
